issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture,policy_adds,policy_removes,policy_sometimes_adds,policy_sometimes_removes,notability_adds,notability_removes,notability_sometimes_adds,notability_sometimes_removes
1410,#1410 Lives On-Line,1,1. hospitals have to sell their computers on vBay in order to afford the ransomware decryption payments,,,,,0.0664,0.8146,2.3818,,,5.1213,6.4141,7.3255,16.064,3.4299,4.781,-43.0943,7.9213,4.8921,9.5405,8.667,-268.7832,8.4594,5.2857,5.2623,9.8687,-30.6348,,2.8933,4.8548,7.9379,6.426,,,0.5755,-0.3481,,,,,,,-0.103,-0.1204,-0.0273,,8.2916,0.5187,,0.1311,-0.2332,,,,-0.0135,2.373,-3.1968,0.0035,0.0922,,,,0.2048,,-0.009,,,,-134.0157,-61.4657,-341.5401,6.4086,0.0479,0.7888,-179.3575,,,2.893,,,,,,,,,punitive income tax rates,
1410,#1410 Lives On-Line,2,2/3. hospitals have poor data security but send lots of bodies to be encrypted,,-0.0163,,-0.0144,-0.1348,-0.5896,-2.1047,,,-6.4178,-5.3416,-6.6962,-13.1864,-5.8826,-5.8941,26.7668,-5.8671,-4.7533,-6.6329,-9.9059,301.2191,-6.5339,-12.6793,-8.2836,-17.7715,13.6399,0.0002,-3.0199,-3.8963,-5.7523,-5.4791,,0.0138,-0.4315,0.3924,0.0068,-0.0126,,,,-0.0172,0.1251,0.1625,0.0422,-0.0081,-6.7346,-0.5418,-0.0244,-0.1087,0.2478,,,0.2469,0.012,-2.209,2.6406,-0.0084,-0.1072,-0.0022,,-0.1729,-0.4357,0.0081,0.0106,-0.0299,0.0367,,147.5511,74.4319,346.0216,-5.1112,-0.0713,-0.7616,191.3947,,-0.0095,-1.8853,,,,,,,,,,punitive income tax rates
1410,#1410 Lives On-Line,3,4. hospitals fear government fines more than terrorist ransoms,-0.002,-0.3321,-0.0018,-0.257,-0.2749,0.0004,-12.8125,0.0018,-0.0209,-15.9944,-18.5843,-21.5636,697.0145,-14.225,-33.0089,-38.5618,-22.808,-9.1068,-16.86,-20.6892,-15.6894,-17.9268,-24.0456,-30.144,-71.3696,-76.1164,0.087,-21.6386,-22.6754,171.2239,-18.0785,0.0,0.3468,-0.0004,-0.3766,0.2228,-0.134,-0.0002,0.0005,-0.0003,0.0066,0.8641,2.6039,0.1209,0.0468,-24.1539,0.9217,-0.4852,0.0504,-0.557,0.0029,-0.0002,13.935,-0.1198,-12.4931,23.1612,-0.0316,-0.4895,-0.0158,-0.0002,-0.0035,-1.1444,-0.0468,-0.04,-10.7724,9.4367,-0.0042,222.0831,368.383,-663.0825,-32.0338,-0.2874,-6.4128,52.874,0.0009,-0.1406,4.0332,-0.0012,,,,,,,,stringent health and safety legislation,exploding hoverboards may add or remove notability: punitive income tax rates|spontaneously combusting cars
1410,#1410 Lives On-Line,4,5. doctors fax when they need facts fast,,-0.814,,-0.6773,-0.716,,-4.5741,,,-2.8851,-8.8453,-10.0704,-531.3336,-24.1659,-39.7087,-0.997,-13.3881,-6.4288,-1.331,1.8232,-8.3424,-4.8145,12.5286,-11.3908,-25.9392,-13.9525,0.137,-14.537,-6.0498,67.0281,9.9103,,0.9561,,-1.2168,-0.1209,0.1404,,,,,0.2936,0.9849,0.1957,0.2396,-9.484,0.1643,-1.389,0.6661,-2.2787,0.0089,-0.0058,61.838,-0.2242,-9.0747,4.033,-0.0135,-0.1981,-0.0599,,,-0.7691,-0.2396,-0.1167,11.4947,-12.3441,,-411.5347,520.3422,-3914.6222,-10.2639,-0.1152,-5.0693,-770.223,0.0011,-0.2463,9.7586,,,,,,,,,punitive income tax rates|stringent health and safety legislation,exploding hoverboards|spontaneously combusting cars
1411,#1411 Atomic Split,1,1. prospective secessionists nervously declare how worthless and unimportant they are,,,-0.8746,,0.0005,-0.0001,-0.6763,,,-0.1867,-0.1308,-0.4499,-0.1088,-0.0961,-0.2629,-0.8457,-0.3316,-0.2318,-0.3072,-1.0725,-0.0605,-0.2926,-1.0045,-0.4718,0.0402,-1.4827,0.0373,-0.3584,-1.1887,-1.962,-1.8188,,,,-0.7834,-0.0847,0.047,,-0.0,,-0.0038,-0.0135,-0.0705,0.0007,0.2106,133.9644,-0.1119,,0.1291,-0.6669,0.3914,-0.1276,37.478,-0.0246,-0.401,-0.4058,0.0011,0.0005,0.001,,,0.0741,-0.2106,0.0003,,,,116.5013,55.3608,258.9699,-1.2729,0.0047,-0.0789,-158.9218,0.0863,,,,,,,,,,,,
1411,#1411 Atomic Split,2,2. the Finance Ministry has gone into meltdown upon hearing the price to avoid nuclear disaster,-0.0024,,0.3068,,-0.0641,,2.7814,0.0018,,0.8827,2.1903,6.1144,6.6592,1.0279,0.5455,20.7793,3.96,3.9966,9.4731,17.7509,0.7389,6.0681,-127.9935,3.5829,3.3071,27.7757,,1.813,7.0893,10.977,14.2201,,,,0.7094,0.0207,-0.0411,,,,0.0208,0.0073,0.0071,0.0122,-0.097,6.5044,0.0009,,0.2026,-2.0806,-0.1381,0.0159,-14.9341,-0.0189,2.3684,0.4543,-0.0004,-0.0019,-0.0003,,0.2166,-0.1082,0.097,0.0043,,,,43.6575,20.3191,107.875,7.961,-0.0031,0.5321,-343.7798,,0.0073,,,,,,,,,,punitive income tax rates,
1411,#1411 Atomic Split,3,3. @@NAME@@ isn't the only thing that's falling apart,,,0.3004,,0.0465,,-5.5779,,,-1.6255,-1.4839,-12.1833,-12.3819,-2.5762,-0.6272,754.1552,-4.374,-7.6308,-17.386,-34.2347,-1.0014,-12.3966,-32.1319,-4.0889,-6.0556,740.192,-0.0367,-3.8222,-13.7852,-23.0786,-27.0264,,,,0.832,0.0182,-0.0362,,,,,0.0051,-0.0798,-0.0204,-0.0838,-183.6847,-0.0332,,-0.1686,1.1429,0.8245,-0.1168,-13.1538,-0.026,-5.1309,-0.0507,0.0259,,,,,0.0487,0.0838,-0.0071,,,,277.9035,133.7959,628.6471,-16.3449,-0.0014,-1.0848,322.7598,-0.0946,,,,,,,,,,,,punitive income tax rates
1412,"#1412 Another Day, Another Dollar",1,1. the government hopes austerity will lead to prosperity,,-0.1091,,,0.3734,,-136.6909,,,58.2265,63.9174,68.0394,65.0162,43.9579,54.9045,43.1102,64.695,47.8267,58.3702,68.3162,76.5484,61.5534,69.2716,88.4175,32.5793,168.0684,-1.189,-134.5494,-140.0283,-139.6549,-133.8224,-6.235,,,,-0.371,0.3518,,,,,-0.8984,-1.6741,-0.4938,-0.0078,-136.6001,-1.3029,,-7.1867,14.3226,0.0008,-0.0003,-0.0001,0.4997,-137.6135,-33.131,0.0129,-0.2867,0.0015,0.1631,-15.2615,0.1436,0.0078,-0.3606,1.5304,2.7127,-0.9475,-252.7482,-177.1946,-358.2636,-142.8255,0.0699,-125.2781,1788.486,-0.288,0.0335,0.5895,,,,,,,,,"barren, inhospitable landscape|complete absence of social welfare",devotion to social welfare|hatred of cheese|punitive income tax rates
1412,"#1412 Another Day, Another Dollar",2,2. the @@CURRENCY@@ is said to only have value in antique shops,,1.7045,-0.0404,0.0338,-0.4519,,35.2094,,,56.5472,81.6096,104.4798,117.8445,57.0791,271.6764,79.2404,94.7357,54.9406,71.7168,71.2651,81.3423,75.6234,60.9149,118.1747,23.9036,238.9117,0.0011,76.6009,54.4813,54.5738,32.0668,,-2.0621,,1.0904,0.1666,-0.1187,,,,,-0.0932,-0.0077,0.5089,-0.5615,46.9606,-0.1826,1.6568,-1.8149,2.1749,0.0019,-0.0006,-67.917,0.2747,39.8026,2.8279,0.0023,-0.3232,0.0164,,-1.6498,-0.0062,0.5615,0.5428,-0.2026,5.0415,0.0298,2644.9791,2056.9689,3311.1702,65.836,0.0064,32.9619,1440.616,-2.7738,0.6536,0.1726,,,,,,,,,,hatred of cheese|punitive income tax rates
1412,"#1412 Another Day, Another Dollar",3,3. the @@CURRENCY@@ is worth its weight in gold,,-1.1314,,-0.029,0.3727,,-24.7112,,,-73.1556,-80.7409,-98.4071,-104.9096,-81.7464,-220.7309,-95.3863,-73.2527,-38.3372,-77.2202,1082.2544,-71.6625,-60.3501,-65.7522,-104.5694,-42.6914,-265.8567,-0.0561,-45.2404,-37.1768,-42.6432,-20.4147,,1.2818,,-0.5774,-0.1618,0.1298,,,,,0.0641,0.9422,-0.278,0.3561,-40.3355,0.1752,-1.0926,0.2561,-0.0348,-0.771,0.0911,61.3011,0.0418,-26.9123,-5.3546,-0.0006,,-0.0111,,-6.3767,0.0091,-0.3561,-0.3338,-0.0024,-5.3628,,-1252.6225,-843.3131,-1788.7193,-46.0577,-0.0047,-17.5368,-541.0911,,-0.6089,-0.633,,,,,,,,,"barren, inhospitable landscape|hatred of cheese may add or remove notability: punitive income tax rates|stringent health and safety legislation",
1412,"#1412 Another Day, Another Dollar",4,4. purchasing a can of Addison Cola requires a wheelbarrow of cash,-0.0022,-1.2514,,-0.1797,0.1805,-0.0313,-25.118,0.0022,-0.0225,-34.9754,-39.4409,-47.3597,-38.7129,-72.0279,-120.403,-91.972,-36.0069,-14.8478,-39.8178,-54.1346,-35.6493,-40.3098,-36.2489,-31.6901,-25.4135,-173.7216,0.0006,-37.6796,-34.6078,-51.4549,-23.6036,,5.0573,-0.0043,-0.5691,-0.0546,0.052,,0.002,,0.02,0.4503,0.1176,-0.1351,0.4079,-50.2602,0.6112,-1.2363,0.7717,-1.5654,,,127.6124,0.0389,-27.3636,16.8084,-0.003,-0.5558,-0.0297,,0.9661,-0.3077,-0.4079,-0.3159,0.0065,-2.9691,,-1410.0139,-160.8559,-3387.54,-37.2005,-0.0284,-17.5636,-659.4634,5.3807,-0.1258,0.11,,,Autarky,,,,,,hatred of cheese|punitive income tax rates|stringent health and safety legislation,
1413,#1413 Old Fusion,1,1. military minds worry that 'the blue screen of death' on brand new operating systems may be a literal description,-0.0008,-0.0005,-0.0001,-0.0008,-0.0082,-0.001,-5.0218,0.0005,0.0,-4.8047,-6.2635,-7.4888,447.4574,-3.2407,-7.3489,-38.6054,-9.571,-4.5588,-8.2637,-11.2884,-5.0777,-7.1249,-11.1064,-9.8723,-4.4544,-50.8987,0.0427,-4.9898,-7.6697,-11.8311,-11.2123,-0.004,-0.0001,-0.0007,-0.0047,0.1359,-0.0874,0.001,0.0003,0.0002,0.0028,0.0007,-0.001,0.0002,0.0012,111.472,-0.3298,-0.0003,0.0269,-0.2758,0.0009,-0.0001,0.1864,-0.0119,-4.0515,0.0363,0.0001,0.0357,0.0002,0.0,-0.0021,-0.0014,-0.0012,0.0001,-4.9152,4.3052,-0.0004,315.0896,162.2111,761.3994,-11.6809,0.0004,-1.5135,87.947,0.1031,0.0015,-0.0247,-0.0009,,,,,,,,punitive income tax rates,
1413,#1413 Old Fusion,2,2. the national defense strategy is a little floppy,,,,,-0.0016,,2.7172,,,1.9291,1.8047,4.72,-196.3466,1.2223,2.3937,11.4471,2.956,2.3454,4.0363,7.8947,1.4308,3.879,8.9597,5.1626,2.5768,18.0958,-0.0182,2.1669,4.8887,6.5732,7.9348,,,,,-0.0371,0.0295,,,,,,,0.0008,,5.2187,,,-0.0151,0.167,,,,0.003,1.8093,,,,,,,,,0.0002,2.5052,-2.455,,-143.8859,-75.6849,-322.524,6.0679,,0.5729,-27.5297,,,,,,,,,,,,,
1413,#1413 Old Fusion,3,3. standard-issue infantry rifles now have carnations instead of bayonets,0.0038,,,,-0.0161,0.1332,11.6229,-0.0028,0.0017,3.8939,5.09,23.9679,32.2222,28.3125,4.4945,-859.5425,13.2358,14.7431,23.306,49.8976,3.5059,18.9357,50.1715,12.4915,8.0222,-831.2558,-0.106,9.9145,27.7276,39.7992,45.5172,,-0.0006,0.0833,-0.1476,0.001,,,-0.0015,,-0.0139,0.0514,0.0141,0.0128,-0.0007,-419.9888,1.3828,0.0008,-0.1517,1.2673,,,-0.0282,-0.0526,9.9835,0.8213,-0.0233,0.5114,0.0036,,,-0.2795,0.0007,0.0044,7.832,-7.7386,,-705.0968,-368.9808,-1482.1458,30.9413,-0.0166,2.8195,17.4392,-0.2959,-0.009,0.6353,,0.0069,No WMDs,Weapons of Mass Destruction,,,,ubiquitous missile silos,,punitive income tax rates
1414,#1414 My Milkshake Brings All the @@CURRENCYPLURAL@@ to the Yard,1,1. any secret that gets off someone's chest is promptly replaced,-0.0009,0.0001,-0.0033,0.0001,-0.0912,0.3091,-0.7996,0.0007,,-0.1795,-0.4887,-0.4506,-1.9909,-0.1616,-0.4482,-25.2274,-0.8431,-0.1583,-0.5059,-0.3619,-0.1658,-0.5606,1.2803,-0.933,-0.4683,-25.8568,0.0186,-0.6109,60.2157,-1.2928,-1.3309,,-0.0023,0.1733,-0.1168,-0.0003,0.0001,0.002,,,0.004,0.041,0.0054,0.0375,0.0001,-0.8988,0.1827,0.0034,0.0694,-0.3586,0.0012,-0.0002,-0.019,-0.0083,-0.4476,0.5143,-0.0023,-0.001,0.0,,0.0342,-0.0712,-0.0001,0.0128,-0.0135,0.0135,,18.1717,9.6664,38.619,-1.534,-0.0048,-0.2381,-91.2489,-0.0005,0.0052,0.9855,,,,,,,,,punitive income tax rates,
1414,#1414 My Milkshake Brings All the @@CURRENCYPLURAL@@ to the Yard,2,2. barbers who trim a few inches of hair bill the government for their labor,0.0007,,0.0012,,-0.2382,0.2568,-2.6264,-0.001,,-0.8368,-1.1458,-2.0162,-10.3369,-0.8768,-1.4204,-22.0257,-1.9163,-0.7988,-1.1912,-2.143,-12.3606,-1.3934,-3.2885,-4.4808,-2.8054,-24.8773,0.037,-2.5775,118.9367,-3.145,-3.968,,,0.3539,-0.1702,0.0002,,,,0.3541,0.9905,0.045,0.029,0.1219,0.0,-2.3678,0.2397,,0.1129,-0.6633,-0.0039,0.0016,-0.0155,-0.007,-1.3283,2.219,-0.0035,,-0.0016,,,-0.3605,-0.0,0.0406,,,,40.1076,26.7005,77.5111,-4.9434,-0.0133,-0.7682,-120.9493,,,1.0059,,,,,,,,,punitive income tax rates,
1414,#1414 My Milkshake Brings All the @@CURRENCYPLURAL@@ to the Yard,3,3. facial disfigurement is a leading cause of supervillainy,-0.0042,-0.0014,0.0017,-0.0017,0.14,-0.2536,0.8948,0.0063,-0.0086,0.1214,0.3538,0.9543,3.3939,0.1332,0.539,17.3296,0.6484,0.2228,0.4337,0.7648,0.1539,0.3863,0.8388,1.7669,1.7699,18.4017,-0.0209,0.8668,-66.7981,1.3594,1.4018,,0.0027,-0.1734,0.1847,-0.0003,0.0011,-0.0018,0.0002,,0.0034,-0.044,-0.0175,-0.0681,-0.0015,0.7981,-0.2636,-0.0037,-0.0822,0.3351,,0.0,0.0384,0.0151,0.5292,-0.7462,0.0023,-0.0384,-0.0001,,,0.0941,0.0015,-0.0232,-0.0866,0.0148,,-27.2282,-12.183,-72.9379,1.6394,0.0116,0.54,79.4768,0.0002,0.0048,-1.0298,,0.0034,,,,,,,,punitive income tax rates
1415,#1415 The Melting Point,1,1. a speech a day keeps climate change away,,-0.6562,,-0.4447,-0.2249,,138.1347,,,-467.4836,37.273,-8.5087,-4.0928,-8.0826,119.8213,6.4176,-225.5946,-0.9966,-5.3586,2.9851,-13.0265,-2.8039,2.5245,-11.9063,-12.0647,-468.9861,0.0437,-8.5119,-4.169,-2.5845,6.4233,0.8663,0.7432,,-1.0051,,0.0011,,-0.0002,,1.9619,0.0711,0.1686,0.0078,0.1099,-6.7354,0.0944,-1.2178,0.2774,-0.874,-0.0006,0.0002,41.99,-0.2515,-5.323,17.6795,-0.0042,0.0009,-0.1064,-0.0026,27.642,-1.3147,-0.1099,-0.153,-0.0007,-0.0119,-0.0002,-197.9996,634.6826,-3595.6158,-6.4918,-0.0496,-2.5058,-386.8572,-0.0005,-0.0775,1.2202,,,,,,,,,stringent health and safety legislation,"barren, inhospitable landscape|hatred of cheese may add or remove notability: punitive income tax rates|spontaneously combusting cars"
1415,#1415 The Melting Point,2,2. after every storm there's an expensive government-funded rainbow,0.0021,1.1122,0.0057,-0.0682,-0.5411,,2.8977,-0.0022,0.0005,20.0297,13.9565,20.9184,30.3213,-3.6555,13.26,37.434,17.2643,10.81,17.3889,26.0713,16.9909,15.9493,18.2215,22.2372,3.4447,78.3819,0.0974,124.6279,10.7196,14.8996,157.7048,,0.0005,,0.0068,0.0025,-0.0006,0.0021,,,,0.1096,0.1477,0.2612,0.0044,20.2201,0.0986,-0.0009,0.3144,-1.133,0.0053,-0.0011,0.0618,-0.076,6.6478,1.8494,-0.0064,-0.1127,-0.0036,,,-0.2197,-0.0044,0.4578,-0.0112,0.0061,,702.2507,348.9848,1672.6646,15.1314,-0.0574,2.6572,140.7591,-0.0008,0.0089,1.6764,,,,,,,,,devotion to social welfare|punitive income tax rates,complete absence of social welfare|restrictive gun laws
1415,#1415 The Melting Point,3,3/4. people are always complaining about dam builders running behind schedule,0.0002,-0.0006,,,0.0921,,0.2255,-0.0031,-0.0059,4.4838,-17.5535,4.6549,5.8999,-11.2021,-189.0544,8.8438,-26.5482,4.8221,274.5658,299.5049,3.3606,3.1387,-176.9843,5.1935,4.2146,17.9823,0.0007,1.8723,0.833,0.1458,-0.509,,0.0004,,0.0001,0.0059,-0.0003,0.007,-0.0,,-3.9298,0.0013,-0.0003,-0.0424,0.0178,1.5168,0.0047,-0.0005,0.4692,-2.9544,,,0.5042,-0.0587,0.6835,-12.2766,0.0001,-0.104,0.0881,,-24.9324,2.031,-0.0178,-0.0144,-0.0063,0.0064,,80.7079,22.9735,334.4582,1.6511,0.0002,0.4802,-516.9289,0.0265,-0.272,-0.364,,,,,,,,,"barren, inhospitable landscape|hatred of cheese|punitive income tax rates",
1416,#1416 Building on Sand,1,1. the nation threatens sanctions on islands only visible at low tide,0.0031,-0.2973,,-0.1831,-0.012,0.0007,-1.9531,-0.0043,0.0011,-3.0633,-2.9667,-3.5075,-3.1771,-3.4807,-9.1996,2.0191,-2.1167,-2.7322,-2.8233,-3.0998,-3.6786,-1.41,-1.8238,-3.3602,-4.515,-4.5515,0.0001,-4.9019,-3.6064,-3.4227,-0.4721,,0.3165,0.0005,0.6109,0.0003,-0.0,0.0012,0.0001,,0.0043,0.0277,0.0631,-0.0151,0.0699,-3.9655,0.0355,-0.4629,0.0218,-0.0925,0.0,-0.0,15.6121,-0.0975,-2.6934,0.473,-0.0012,0.0147,-0.0155,,0.0519,-0.0201,-0.0699,-0.0739,0.0032,-0.0031,,-93.8192,175.4234,-1196.0943,-4.5253,-0.0172,-1.6979,-80.2248,-0.0005,-0.1273,0.0451,,,,,,,,,punitive income tax rates|stringent health and safety legislation,spontaneously combusting cars
1416,#1416 Building on Sand,2,2. laborers are building walls and making Wezeltonia pay for it,-0.0004,-0.0004,-0.0011,0.0087,0.0025,,-1.5575,0.0015,-0.0073,-2.5314,-2.9236,-4.5341,-7.7396,-2.7685,-3.4749,-11.2349,-4.0072,-3.2556,-4.2408,-6.9271,-2.3998,224.8164,-7.8673,-4.5715,-4.1029,-18.3002,0.0004,-1.8697,-3.1302,-4.2022,-4.875,,-0.0002,-0.0002,-1.0423,0.0017,-0.0006,,-0.0008,-0.0006,-0.0081,0.0013,-0.0003,-0.0019,-0.0005,-4.696,0.0003,0.0005,-0.0621,0.152,0.0009,-0.0001,0.2869,0.0059,-1.5425,0.006,-0.0,-0.0052,0.0002,,,0.0023,0.0005,-0.0005,-0.0106,0.01,-0.002,106.1534,45.8377,311.8442,-3.3413,-0.0,-0.5283,116.201,0.0,-0.0041,-0.0091,,,,,,,,,,punitive income tax rates
1416,#1416 Building on Sand,3,3. undersea volcanoes receive strongly worded letters for violating environmental regulations,-0.0011,-0.1783,,-0.0598,0.0049,0.0015,60.085,0.0008,0.0,-2.702,-0.5695,-6.227,-9.4773,-4.7363,3.1392,-3.8254,0.1821,-1.8325,-3.5385,-3.1795,-3.5037,-3.4305,-3.0431,-6.5408,-3.4806,-12.7546,0.0246,-7.3103,-5.8032,-5.0799,-2.9776,,0.2121,0.0013,-0.2593,0.0,0.0001,,-0.0002,,-0.0024,0.0165,0.026,-0.0148,0.0488,-4.1443,0.0187,-0.2813,0.0773,-0.3454,,,7.0854,-0.0575,-3.5182,1.6402,-0.0006,-0.0015,-0.0117,,3.2751,-0.0885,-0.0488,-0.0466,0.0035,-0.0013,0.0057,-39.6838,119.4017,-588.144,-7.9186,-0.0087,-2.4452,-79.4478,0.0,-0.0179,0.1262,-0.0012,0.0012,,,,,,,punitive income tax rates,"barren, inhospitable landscape|hatred of cheese|spontaneously combusting cars"
1416,#1416 Building on Sand,4,4. the nation is wading into dangerous waters,0.0002,-0.003,-0.0012,-0.004,-0.002,-0.0026,-0.5179,-0.0001,,-0.6579,-0.6543,-0.9018,-1.3972,-0.6825,-1.6213,-2.3256,-0.7777,-0.496,-0.9751,-1.197,-0.6589,-0.8236,-3.9408,0.036,-0.8436,-3.8853,0.0286,-0.7313,-1.032,-0.9727,-0.9312,,0.0074,-0.0026,0.9025,0.0061,-0.0055,-0.0009,-0.0002,,-0.0088,0.0021,0.0035,0.0002,0.0009,68.3031,-0.3221,-0.0078,0.0971,-0.3338,-0.0015,0.0,0.29,-0.0162,-0.5454,0.1013,-0.0,0.0036,-0.0007,,0.0493,-0.0004,-0.0009,-0.0002,-0.0134,0.0155,0.0003,41.4211,25.7969,78.7975,-0.9004,-0.0005,-0.2026,-55.3003,0.0632,-0.0001,0.0098,,0.0025,,,,,,,punitive income tax rates,
1417,#1417 Nun on the Run,1,1. clergy who start talking about politics are forced to take a holy vow of silence,-0.0002,,-0.789,-0.0001,0.0056,-0.0018,0.3277,0.0002,-0.0031,0.318,0.6871,0.7296,2.5997,0.0294,0.1666,5.3926,1.1859,0.1024,1.1068,0.7887,0.1215,0.9939,0.127,0.1717,3.6316,6.4405,0.0001,0.2108,0.8429,1.2647,0.9646,-79.3909,0.0009,-0.0016,-0.4485,-0.1213,0.1076,,0.0006,,-0.0014,-0.0909,-0.2487,-0.0008,0.0502,1.2319,-0.0745,-0.0015,-0.001,0.0006,0.2807,-0.0609,20.2852,-0.0001,0.1966,-1.5732,0.0034,-0.0007,-0.0001,1.7089,-0.0109,0.1509,-0.0502,-0.0002,,,-1.1913,28.0002,15.673,54.0981,0.8278,0.0277,0.0601,11.9873,0.0001,-0.5743,-0.7458,,,,,,,,,irreverence towards religion,
1417,#1417 Nun on the Run,2,2. weekly religious services often resemble campaign rallies,,,0.6921,0.0,-0.0097,0.0007,-0.0946,,,0.084,0.1346,0.058,-0.0515,-0.0285,0.0305,0.0307,0.0124,0.0171,0.0699,0.0591,0.0762,0.0501,0.0521,0.1235,-6.6391,0.1722,0.0001,-0.0587,-0.0787,0.0566,-0.1086,46.0417,-0.0004,0.0005,0.5528,0.1172,-0.0886,0.0007,,,,0.0704,0.2662,0.0028,0.0776,-0.0216,0.0762,0.0004,0.0024,-0.0044,-0.1765,0.0312,-13.4786,-0.0001,-0.0321,1.0416,-0.0039,-0.0005,,-0.7543,-0.0006,-0.0911,-0.0776,0.0008,-0.0002,0.0005,1.0728,-6.2926,-3.5672,-13.4946,-0.1266,-0.0289,-0.0216,-5.1283,-0.003,0.5536,0.6472,,,,,,,,,,irreverence towards religion
1417,#1417 Nun on the Run,3,"3. citizens ask ""how many crooks could a nunchuck hook if a nun had nunchucks too?""",0.4178,-0.2655,,-1.75,-0.4208,0.0015,-3.2003,-0.415,0.3815,-2.8353,-4.1168,-6.3659,-10.6574,-3.9348,-11.065,-4.6806,-4.2583,-2.0363,-4.2399,-3.5827,-4.1421,-2.45,-3.4815,-7.5936,-26.2998,-13.8817,0.0002,-6.3518,-5.1519,-4.815,-2.5389,48.69,2.2866,0.0015,-0.5204,0.064,-0.0507,,,0.0009,0.0021,0.4456,0.5995,0.1221,0.0437,-4.93,0.35,-0.4652,0.0999,-0.4641,,,-0.5326,-0.098,-3.1636,9.9807,-0.0228,0.3362,-0.0149,-0.961,,-0.6131,-0.0437,-0.0229,,,1.0046,-171.4788,2194.1647,-10530.4306,-7.5836,-0.189,-1.8217,-179.3796,-0.0096,0.4104,0.7394,,,,Theocracy,,,,,absence of drug laws|punitive income tax rates|stringent health and safety legislation,irreverence towards religion|restrictive gun laws
1417,#1417 Nun on the Run,4,4. every political party claims that their platform is based on divine revelation,-0.2165,,-0.7936,,-0.0277,,-0.1175,0.204,-0.3769,0.0916,0.1035,0.0492,-0.0255,0.0304,-0.0029,-0.1715,0.0315,0.0626,0.0432,0.1636,0.0824,0.0505,0.0872,0.1147,-14.8216,-0.0303,,-0.0152,-0.1438,-0.3508,-0.2345,186.0873,,,-0.7348,-0.1496,0.1698,,,,-0.0076,0.2182,0.1686,0.0113,0.1649,-0.1777,0.3112,,0.0056,-0.009,0.3177,-0.0342,35.8261,-0.0003,-0.0721,2.3613,-0.0082,-0.2432,,-2.34,,-0.4036,-0.1649,0.005,-0.0142,0.0197,-1.3635,-15.4071,-7.5448,-34.0573,-0.2145,-0.0998,-0.0293,-13.3976,0.0066,-0.3385,-0.5316,,,,,Theocracy,,,,restrictive gun laws,irreverence towards religion
1418,#1418 The High Life,1,1. children's daycare starts at the crack of dawn,0.6046,,,-0.0076,-0.072,0.0007,-2.9109,-0.664,0.5778,-2.3623,-2.7832,-4.5414,-10.5726,125.6205,-5.3384,-5.7854,-3.6406,-2.5939,-3.6142,-4.1158,-2.7084,-3.2306,-4.885,-5.9453,-7.5177,-12.6892,0.0493,119.4269,-4.6304,-4.0798,-4.2893,,,0.0004,-0.0013,0.0957,-0.0691,0.5372,,,-0.0033,0.1119,0.0884,0.0387,0.1147,-3.6953,-0.0678,,0.1121,-0.5325,,,-10.8826,-0.1389,-2.37,1.155,-0.0012,26.2311,0.0227,,,-0.0814,-0.1147,0.0129,-0.0027,0.0026,0.002,121.4042,78.7075,200.5585,-6.6559,-0.0333,-1.3574,-31.1961,-0.2676,-0.1451,1.2775,0.0016,,,,,,,,absence of drug laws|devotion to social welfare|punitive income tax rates,complete absence of social welfare
